City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
592,Cotorra,CO,2021-12-24 00:06:57,9.0389,-75.7897,76.14,91,32,4.76
593,Palmerston,AU,2021-12-24 00:06:58,-12.486,130.9833,78.78,93,75,6.91
594,Steamboat Springs,US,2021-12-24 00:05:41,40.485,-106.8317,40.5,85,90,0.0
595,Severobaykalsk,RU,2021-12-24 00:06:58,55.65,109.3167,-9.13,88,27,8.23
596,Matara,LK,2021-12-24 00:06:59,5.9485,80.5353,73.0,90,97,3.65
597,Qui Nhon,VN,2021-12-24 00:06:59,13.7667,109.2333,70.5,91,61,6.71
598,Pirgos,GR,2021-12-24 00:07:00,35.1167,25.7178,50.63,66,46,7.96
599,Brae,GB,2021-12-24 00:07:01,60.3964,-1.353,37.31,86,95,22.59
600,Casablanca,MA,2021-12-24 00:07:01,33.5928,-7.6192,60.33,93,98,4.0
601,Barao De Melgaco,BR,2021-12-24 00:07:01,-16.1944,-55.9675,75.72,98,100,3.4
602,Ranong,TH,2021-12-24 00:07:02,9.9658,98.6348,72.27,89,49,2.84
603,Waingapu,ID,2021-12-24 00:07:02,-9.6567,120.2641,84.06,73,62,10.67
604,Lanigan,CA,2021-12-24 00:07:03,51.8501,-105.0344,17.06,96,100,8.99
605,Coahuayana,MX,2021-12-24 00:07:03,18.7333,-103.6833,83.68,70,1,3.38
606,Mitu,CO,2021-12-24 00:04:12,1.1983,-70.1733,74.44,97,98,2.17
607,Nouadhibou,MR,2021-12-24 00:07:04,20.931,-17.0347,67.42,67,0,12.86
608,Tapiramuta,BR,2021-12-24 00:07:04,-11.8472,-40.7914,67.06,96,100,3.94
609,Alwar,IN,2021-12-24 00:07:05,27.5667,76.6,54.45,59,82,2.57
610,Saint-Leu,RE,2021-12-24 00:07:05,-21.15,55.2833,76.68,85,100,9.35
611,Ipixuna,BR,2021-12-24 00:07:05,-1.7625,-48.8043,76.84,90,79,3.11
612,Maneromango,TZ,2021-12-24 00:07:06,-7.1988,38.7848,69.44,96,19,3.0
613,Nichinan,JP,2021-12-24 00:07:06,31.6,131.3667,57.0,75,96,5.28
614,Oudtshoorn,ZA,2021-12-24 00:07:07,-33.5907,22.2014,55.76,84,50,2.08
615,Port Said,EG,2021-12-24 00:07:07,31.2565,32.2841,60.49,62,100,18.75
616,Zyukayka,RU,2021-12-24 00:07:08,58.2025,54.7003,-4.47,96,97,5.95
617,Mandalgovi,MN,2021-12-24 00:07:08,45.7625,106.2708,-6.25,64,1,5.91
618,Dharchula,IN,2021-12-24 00:07:09,29.85,80.5333,43.72,40,3,8.43
619,Moron,AR,2021-12-24 00:07:09,-34.6534,-58.6198,78.03,74,15,4.0
620,Ozinki,RU,2021-12-24 00:07:09,51.1786,49.6769,-6.72,100,91,5.66
621,Felipe Carrillo Puerto,MX,2021-12-24 00:07:10,19.5833,-88.05,67.66,71,3,2.68
622,Batagay-Alyta,RU,2021-12-24 00:07:10,67.8006,130.4114,-24.57,95,97,0.51
623,Qasigiannguit,GL,2021-12-24 00:07:11,68.8193,-51.1922,28.65,97,100,3.67
624,Opuwo,NA,2021-12-24 00:07:11,-18.0607,13.84,68.63,25,19,7.76
625,Muroto,JP,2021-12-24 00:07:12,33.2833,134.15,57.13,78,84,9.57
626,Douglas,US,2021-12-24 00:03:00,41.3,-96.167,47.52,53,1,0.0
627,Victor Harbor,AU,2021-12-24 00:07:13,-35.5667,138.6167,86.2,74,3,1.01
628,Jiujiang,CN,2021-12-24 00:07:13,29.7333,115.9833,54.12,56,84,4.65
629,Veseloyarsk,RU,2021-12-24 00:08:13,51.2836,81.1056,28.58,88,52,17.78
630,Huancabamba,PE,2021-12-24 00:08:14,-5.2386,-79.4506,59.67,94,93,3.13
631,Vicente Guerrero,MX,2021-12-24 00:08:14,19.1194,-98.1708,65.59,34,0,3.83
632,Vuktyl,RU,2021-12-24 00:08:15,63.8567,57.3094,-11.99,96,36,3.13
633,Savannah Bight,HN,2021-12-24 00:08:15,16.45,-85.85,75.99,69,14,11.68
634,Hobyo,SO,2021-12-24 00:08:16,5.3505,48.5268,77.83,68,73,15.41
635,Sistranda,NO,2021-12-24 00:08:16,63.7256,8.834,22.96,52,91,19.73
636,Camapua,BR,2021-12-24 00:08:16,-19.5314,-54.0439,73.38,94,47,3.69
637,Pervomayskiy,RU,2021-12-24 00:08:17,53.2485,40.2871,4.14,95,75,10.76
638,Mackenzie,CA,2021-12-24 00:08:17,55.2999,-123.1698,-4.99,98,70,3.11
639,Mahibadhoo,MV,2021-12-24 00:08:18,3.7833,72.9667,81.34,69,100,11.18
640,Palana,RU,2021-12-24 00:08:18,59.1167,159.9667,7.86,91,100,1.99
641,Nynashamn,SE,2021-12-24 00:08:19,58.9034,17.9479,27.1,93,67,12.57
642,Bermeo,ES,2021-12-24 00:05:48,43.4209,-2.7215,61.0,81,100,10.8
643,Tilichiki,RU,2021-12-24 00:08:19,60.4667,166.1,-2.34,94,100,13.13
644,Bertinoro,IT,2021-12-24 00:08:20,44.1469,12.1389,40.5,89,99,1.99
645,Erenhot,CN,2021-12-24 00:08:20,43.6475,111.9767,-2.04,58,1,1.48
646,Parrita,CR,2021-12-24 00:08:21,9.5201,-84.3225,82.17,85,82,2.89
647,Penzance,GB,2021-12-24 00:08:21,50.1186,-5.5371,50.77,93,11,16.98
648,Maneadero,MX,2021-12-24 00:08:21,31.7167,-116.5667,67.19,64,60,1.99
649,Disna,BY,2021-12-24 00:08:22,55.568,28.1971,20.46,84,99,14.52
650,Swan Hill,AU,2021-12-24 00:04:28,-35.3378,143.5544,83.86,22,48,1.97
651,Awbari,LY,2021-12-24 00:08:22,26.5921,12.7805,49.01,32,0,2.13
652,Urumqi,CN,2021-12-24 00:09:57,43.801,87.6005,18.55,86,75,6.71
653,Beira,MZ,2021-12-24 00:09:57,-19.8436,34.8389,78.57,91,98,4.29
654,Villaviciosa,ES,2021-12-24 00:09:58,43.4813,-5.4357,58.39,99,69,5.95
655,Shimoda,JP,2021-12-24 00:09:58,34.6667,138.95,50.11,58,10,19.62
656,Mishelevka,RU,2021-12-24 00:09:59,52.8575,103.1719,-29.11,95,5,2.26
657,Puerto Penasco,MX,2021-12-24 00:09:59,31.3167,-113.5333,65.91,75,49,8.01
658,Swellendam,ZA,2021-12-24 00:10:00,-34.0226,20.4417,58.68,91,20,7.92
659,Otane,NZ,2021-12-24 00:10:00,-39.8833,176.6333,79.39,42,24,4.79
660,Aksarka,RU,2021-12-24 00:10:01,66.5606,67.7975,-14.58,96,6,7.99
661,Half Moon Bay,US,2021-12-24 00:13:40,37.4636,-122.4286,60.6,88,90,3.0
662,Posse,BR,2021-12-24 00:13:41,-14.0931,-46.3694,68.25,97,100,9.86
663,Smila,UA,2021-12-24 00:13:41,49.2224,31.8871,14.0,84,16,11.1
664,Jian,CN,2021-12-24 00:13:42,27.1172,114.9793,53.87,80,1,2.42
665,Benguela,AO,2021-12-24 00:13:42,-12.5763,13.4055,74.64,72,50,3.74
666,Port Hedland,AU,2021-12-24 00:13:42,-20.3167,118.5667,84.25,79,40,9.22
667,Smithers,CA,2021-12-24 00:13:43,54.7804,-127.1743,14.49,92,100,1.66
668,Raga,SS,2021-12-24 00:13:43,8.4596,25.678,71.38,23,36,4.12
669,Meadow Lake,US,2021-12-24 00:13:44,34.8014,-106.5436,57.97,26,80,5.97
670,Rutland,US,2021-12-24 00:09:41,43.6167,-73.0162,20.44,70,67,0.96
671,Mareeba,AU,2021-12-24 00:13:44,-17.0,145.4333,95.32,57,93,1.28
